cust_id,X1,X2,X3,X4,X5,revenue,avg_discount_rate,discount,profit,,total discount,total_profit
95399633,0.00,4.26,0.00,0.00,0.00,4.26,0.19,0.81,3.45,,,
95409578,0.00,0.00,0.00,13.00,0.00,13.00,0.32,4.10,8.90,,,
95529877,6.39,0.00,0.00,0.00,4.26,10.65,0.35,3.69,6.96,,,
95549630,0.00,0.00,0.00,0.00,14.91,14.91,0.33,4.91,10.01,,,
95579938,0.00,0.00,0.00,4.33,0.00,4.33,0.31,1.33,3.01,,,
95589992,0.00,0.00,0.00,4.33,0.00,4.33,0.29,1.24,3.09,,,
95709748,0.00,0.00,0.00,0.00,4.33,4.33,0.38,1.63,2.70,,,
95859578,0.00,0.00,6.39,0.00,0.00,6.39,0.18,1.17,5.22,,,
95899906,0.00,0.00,0.00,6.39,0.00,6.39,0.11,0.68,5.72,,,
96009798,0.00,0.00,0.00,4.33,0.00,4.33,0.00,0.00,4.33,,,
96059734,6.50,0.00,0.00,8.52,0.00,15.02,0.21,3.08,11.94,,,
96129589,0.00,2.13,0.00,0.00,0.00,2.13,0.32,0.69,1.44,,,
96189548,2.13,0.00,0.00,0.00,0.00,2.13,0.40,0.85,1.28,,,
96209808,19.50,0.00,0.00,0.00,0.00,19.50,0.32,6.29,13.21,,,
96349637,0.00,0.00,2.13,0.00,0.00,2.13,0.09,0.18,1.95,,,
96459814,19.17,0.00,0.00,0.00,0.00,19.17,0.35,6.76,12.41,,,
96499842,0.00,0.00,0.00,0.00,4.26,4.26,0.25,1.07,3.19,,,
96539725,0.00,0.00,0.00,0.00,8.52,8.52,0.12,1.05,7.47,,,
96609903,0.00,0.00,4.33,0.00,0.00,4.33,0.40,1.74,2.59,,,
96659926,0.00,0.00,0.00,26.00,0.00,26.00,0.21,5.33,20.67,,,
96669862,0.00,0.00,12.78,0.00,0.00,12.78,0.33,4.21,8.57,,,
96689603,10.83,0.00,0.00,0.00,0.00,10.83,0.23,2.50,8.33,,,
96769578,0.00,0.00,0.00,0.00,4.26,4.26,0.04,0.15,4.11,,,
96779824,0.00,6.39,0.00,0.00,0.00,6.39,0.35,2.23,4.16,,,
96829926,0.00,0.00,4.26,0.00,0.00,4.26,0.38,1.61,2.65,,,
96909541,0.00,0.00,0.00,0.00,2.13,2.13,0.12,0.26,1.87,,,
96929780,0.00,0.00,10.83,0.00,0.00,10.83,0.34,3.72,7.11,,,
96929865,0.00,0.00,0.00,0.00,10.83,10.83,0.31,3.39,7.44,,,
96989820,0.00,0.00,0.00,12.78,0.00,12.78,0.26,3.38,9.40,,,
97109795,6.39,0.00,0.00,0.00,0.00,6.39,0.11,0.73,5.66,,,
97179990,0.00,0.00,0.00,4.26,0.00,4.26,0.11,0.45,3.81,,,
97279814,0.00,6.50,0.00,0.00,0.00,6.50,0.21,1.35,5.15,,,
97309726,0.00,4.26,0.00,0.00,0.00,4.26,0.21,0.88,3.38,,,
97309834,0.00,0.00,0.00,0.00,2.13,2.13,0.18,0.38,1.75,,,
97639840,0.00,0.00,0.00,6.39,0.00,6.39,0.36,2.30,4.09,,,
97729819,0.00,0.00,0.00,4.26,0.00,4.26,0.00,0.00,4.26,,,
97759939,0.00,2.17,0.00,0.00,0.00,2.17,0.32,0.68,1.48,,,
97779992,4.26,0.00,0.00,0.00,0.00,4.26,0.28,1.21,3.05,,,
97809684,4.33,0.00,0.00,0.00,0.00,4.33,0.29,1.26,3.08,,,
97829996,0.00,0.00,0.00,2.13,0.00,2.13,0.35,0.75,1.38,,,
97889787,8.52,0.00,0.00,0.00,0.00,8.52,0.30,2.52,6.01,,,
97909841,0.00,0.00,0.00,0.00,10.65,10.65,0.30,3.17,7.48,,,
97939915,0.00,0.00,0.00,0.00,6.50,6.50,0.00,0.00,6.50,,,
97979605,0.00,0.00,0.00,0.00,6.39,6.39,0.34,2.17,4.22,,,
97999798,8.67,0.00,0.00,0.00,0.00,8.67,0.25,2.14,6.53,,,
98009919,0.00,0.00,0.00,14.91,0.00,14.91,0.35,5.20,9.71,,,
98099763,0.00,0.00,0.00,0.00,10.65,10.65,0.20,2.08,8.57,,,
98199541,8.67,0.00,0.00,0.00,0.00,8.67,0.09,0.79,7.88,,,
98229688,0.00,8.52,0.00,0.00,0.00,8.52,0.44,3.79,4.73,,,
98349945,0.00,0.00,0.00,0.00,10.83,10.83,0.14,1.50,9.33,,,
98419981,0.00,0.00,0.00,0.00,12.78,12.78,0.17,2.15,10.63,,,
98459704,0.00,12.78,0.00,0.00,0.00,12.78,0.35,4.41,8.37,,,
98569581,0.00,4.26,0.00,0.00,0.00,4.26,0.28,1.18,3.08,,,
98589856,0.00,0.00,0.00,6.39,0.00,6.39,0.37,2.38,4.02,,,
98619777,0.00,0.00,0.00,2.13,0.00,2.13,0.36,0.77,1.36,,,
98629946,0.00,0.00,0.00,6.50,0.00,6.50,0.41,2.69,3.81,,,
98629985,6.39,0.00,0.00,0.00,4.26,10.65,0.27,2.91,7.74,,,
98659904,0.00,14.91,0.00,0.00,0.00,14.91,0.12,1.75,13.17,,,
98709618,0.00,0.00,0.00,0.00,14.91,14.91,0.28,4.19,10.72,,,
98729975,0.00,6.50,0.00,0.00,0.00,6.50,0.36,2.32,4.18,,,
98829990,0.00,4.26,0.00,0.00,0.00,4.26,0.40,1.71,2.55,,,
98899775,0.00,0.00,0.00,12.78,0.00,12.78,0.38,4.81,7.98,,,
98929872,0.00,0.00,0.00,4.26,0.00,4.26,0.32,1.37,2.89,,,
98939819,0.00,0.00,0.00,0.00,2.13,2.13,0.14,0.29,1.84,,,
98989825,0.00,0.00,0.00,4.33,0.00,4.33,0.26,1.12,3.21,,,
98999735,8.52,0.00,0.00,0.00,0.00,8.52,0.32,2.72,5.80,,,
99069931,0.00,0.00,0.00,0.00,13.00,13.00,0.05,0.71,12.29,,,
99099906,10.65,0.00,0.00,0.00,0.00,10.65,0.27,2.89,7.77,,,
99119952,0.00,6.39,0.00,0.00,0.00,6.39,0.35,2.23,4.16,,,
99149919,0.00,4.26,0.00,0.00,0.00,4.26,0.17,0.74,3.52,,,
99159943,0.00,10.65,0.00,10.83,0.00,21.48,0.21,4.61,16.87,,,
99189821,0.00,0.00,0.00,0.00,19.17,19.17,0.40,7.75,11.42,,,
99209987,4.26,0.00,0.00,0.00,0.00,4.26,0.34,1.47,2.79,,,
99249677,0.00,0.00,4.26,0.00,0.00,4.26,0.10,0.44,3.82,,,
99259910,0.00,6.50,0.00,0.00,0.00,6.50,0.29,1.88,4.62,,,
99309885,0.00,0.00,0.00,4.26,2.17,6.43,0.34,2.19,4.24,,,
99369897,0.00,0.00,0.00,0.00,8.52,8.52,0.36,3.03,5.50,,,
99409816,0.00,8.67,0.00,0.00,0.00,8.67,0.31,2.68,5.98,,,
99449893,0.00,0.00,0.00,6.50,0.00,6.50,0.28,1.85,4.65,,,
99519741,0.00,0.00,0.00,4.33,0.00,4.33,0.31,1.35,2.99,,,
99519944,0.00,0.00,0.00,12.78,0.00,12.78,0.28,3.59,9.19,,,
99579878,0.00,0.00,0.00,4.26,0.00,4.26,0.24,1.03,3.23,,,
99649638,0.00,4.26,0.00,0.00,0.00,4.26,0.04,0.18,4.08,,,
99699989,6.50,0.00,0.00,0.00,0.00,6.50,0.14,0.93,5.57,,,
99809929,0.00,0.00,0.00,0.00,6.39,6.39,0.23,1.47,4.92,,,
99869816,0.00,0.00,4.26,0.00,0.00,4.26,0.26,1.13,3.13,,,
99869920,0.00,4.33,0.00,0.00,0.00,4.33,0.29,1.24,3.10,,,
99989987,10.65,0.00,0.00,0.00,0.00,10.65,0.30,3.16,7.50,,,
