"X1","X2","X3","X4","X5","cus_id"
3,3,3,3,2,"85469969"
3,3,3,2,3,"85489814"
2,2,2,2,2,"85519694"
6,6,6,6,6,"85619753"
5,5,5,5,6,"85679797"
2,2,1,2,2,"85739705"
2,2,2,2,2,"85909521"
1,1,1,1,1,"85949941"
4,5,4,4,4,"85969765"
3,7,8,7,6,"85969899"
5,11,8,9,8,"85989908"
11,5,4,4,4,"85989953"
3,3,3,3,3,"86019911"
3,2,3,2,2,"86039934"
2,2,2,2,2,"86079964"
2,3,4,3,3,"86239819"
3,6,6,6,1,"86339876"
17,12,17,2,2,"86359936"
3,2,3,2,2,"86379789"
2,3,2,2,2,"86779700"
4,5,4,5,5,"86789986"
2,2,2,2,2,"86799874"
2,2,2,2,2,"86799985"
3,3,3,3,2,"86899624"
7,6,6,4,3,"86899663"
4,5,4,3,4,"86949816"
2,2,2,2,2,"87099851"
2,2,2,2,2,"87149622"
3,3,4,2,4,"87179895"
5,5,6,5,6,"87219981"
3,3,3,3,3,"87239848"
1,1,1,1,1,"87259583"
4,3,3,3,3,"87359769"
1,1,1,1,1,"87379789"
5,3,4,4,4,"87429821"
2,2,2,1,2,"87429999"
4,4,4,4,3,"87559606"
2,2,1,2,2,"87629809"
2,2,2,1,2,"87649940"
3,4,2,4,2,"87739997"
4,2,5,5,6,"87839536"
8,9,8,9,2,"87859993"
2,2,2,3,2,"88029873"
3,2,2,2,2,"88059865"
3,3,3,2,3,"88129996"
3,3,4,4,3,"88139830"
3,3,3,3,3,"88149930"
1,1,1,1,1,"88219595"
15,17,16,2,19,"88269944"
6,6,6,7,6,"88359783"
2,2,2,2,2,"88359903"
1,2,2,4,3,"88419779"
4,2,2,2,4,"88439730"
1,1,1,5,4,"88499937"
3,2,2,2,2,"88559800"
2,3,2,2,3,"88629929"
4,4,4,4,5,"88699811"
2,2,2,3,2,"88729945"
2,2,2,2,4,"88749671"
1,2,1,1,1,"88829796"
1,1,1,1,1,"88899548"
5,5,6,5,5,"88899873"
2,2,2,2,2,"88999990"
3,2,3,3,2,"89079661"
2,2,3,2,3,"89159653"
3,4,4,5,5,"89169833"
1,1,1,1,1,"89209703"
4,4,5,3,4,"89269960"
4,5,5,3,7,"89299599"
6,5,5,4,5,"89299811"
3,2,3,2,2,"89299902"
2,1,2,1,2,"89339811"
3,3,3,4,3,"89359663"
2,3,2,2,2,"89459995"
2,2,2,2,2,"89509969"
2,2,2,2,2,"89529591"
4,7,5,7,6,"89549896"
4,4,4,4,5,"89569898"
4,7,5,4,4,"89579824"
9,8,7,8,7,"89709714"
2,2,2,2,2,"89729948"
2,2,3,4,4,"89749619"
2,2,2,2,2,"89759976"
2,2,2,2,2,"89769630"
3,3,3,3,3,"89779928"
2,2,2,2,2,"89849985"
3,3,3,3,3,"89869626"
3,3,6,3,3,"89879774"
2,2,3,2,2,"89889832"
2,2,2,3,2,"89959808"
2,2,2,2,2,"90099963"
4,4,5,4,6,"90119678"
5,6,7,4,6,"90119828"
3,2,3,3,3,"90139923"
3,3,5,4,3,"90299561"
3,2,2,2,2,"90379624"
2,2,2,2,2,"90429998"
3,3,3,3,3,"90579826"
3,3,3,3,3,"90599963"
2,2,2,2,2,"90679895"
4,5,9,6,5,"90779596"
6,6,5,6,3,"90909890"
3,3,2,2,3,"90959770"
1,1,1,1,1,"90999744"
1,1,1,1,1,"91029748"
2,2,2,2,3,"91039747"
6,8,7,9,7,"91049795"
7,8,7,8,7,"91129850"
7,6,8,8,8,"91139797"
6,7,6,7,6,"91219808"
1,1,1,5,4,"91219877"
2,3,2,2,3,"91229754"
3,3,3,3,3,"91499539"
3,4,3,3,3,"91579905"
3,3,3,2,3,"91639703"
2,3,3,3,3,"91669577"
2,3,2,2,3,"91699705"
5,4,5,3,2,"91729991"
4,7,2,3,3,"91759561"
1,1,1,1,1,"91769669"
6,7,13,7,11,"91939823"
2,2,2,2,2,"91959948"
1,1,1,1,1,"91969693"
7,5,4,4,4,"91999785"
2,3,3,3,2,"92039782"
2,2,2,2,2,"92129893"
3,3,2,2,3,"92139922"
1,1,1,2,1,"92159812"
1,1,1,2,2,"92199878"
1,2,2,1,1,"92209947"
5,6,4,2,3,"92229970"
7,10,7,11,11,"92289730"
13,3,5,5,14,"92309822"
3,3,3,3,3,"92359694"
2,2,2,2,2,"92609580"
2,2,1,2,2,"92689781"
3,4,2,4,3,"92719644"
4,4,4,4,4,"92729835"
3,2,2,3,3,"92779572"
5,5,4,5,4,"92979822"
2,2,2,2,2,"93039647"
1,2,2,2,2,"93049717"
4,7,5,7,2,"93069776"
5,5,5,5,6,"93119860"
5,7,7,6,7,"93149872"
4,2,10,5,7,"93289902"
4,4,3,4,4,"93299781"
6,6,6,6,5,"93489904"
5,4,4,4,4,"93509814"
2,1,1,1,2,"93529776"
6,11,2,8,5,"93579729"
2,2,3,3,3,"93609925"
2,3,3,2,3,"93809895"
5,6,6,5,5,"93819972"
3,3,3,3,3,"93869930"
6,5,7,6,1,"93909955"
1,1,1,1,1,"93919987"
2,2,3,3,2,"94019927"
2,2,2,2,2,"94109885"
5,6,5,5,2,"94129945"
4,4,5,4,4,"94209932"
2,2,1,1,1,"94309610"
2,2,2,2,2,"94339923"
6,5,6,5,5,"94369976"
3,3,3,4,3,"94389911"
3,4,3,4,4,"94449814"
8,7,7,7,8,"94449952"
8,10,10,6,6,"94479963"
2,2,4,4,5,"94629802"
2,2,2,3,2,"94639778"
2,2,2,2,2,"94719818"
10,14,11,10,11,"94789789"
3,2,2,2,2,"94819886"
5,6,6,6,2,"94859825"
4,5,4,2,6,"94869963"
5,5,5,4,4,"94879842"
2,2,2,3,2,"94969870"
2,3,3,3,2,"94979631"
3,5,6,5,6,"94999586"
4,4,4,4,4,"95009958"
4,4,4,2,2,"95029657"
4,5,4,4,5,"95079770"
4,3,4,4,4,"95099867"
3,2,4,4,4,"95119997"
3,4,3,7,7,"95199936"
2,2,2,2,2,"95239946"
5,5,4,4,5,"95289859"
2,1,1,1,2,"95359802"
2,2,1,1,1,"95399633"
5,4,4,6,4,"95409578"
3,3,3,3,2,"95529877"
5,8,6,6,7,"95549630"
1,2,2,2,2,"95579938"
2,2,2,2,3,"95589992"
6,4,3,3,2,"95709748"
3,3,3,3,3,"95859578"
3,3,3,3,6,"95899906"
2,1,1,2,2,"96009798"
3,4,4,4,4,"96059734"
1,1,1,1,1,"96129589"
1,1,1,1,1,"96189548"
9,7,8,9,4,"96209808"
1,1,1,1,2,"96349637"
9,12,9,3,1,"96459814"
2,2,2,2,2,"96499842"
5,5,4,3,4,"96539725"
5,5,2,13,3,"96609903"
26,16,7,12,15,"96659926"
6,6,6,6,7,"96669862"
5,5,5,5,5,"96689603"
1,2,1,2,2,"96769578"
3,3,3,7,7,"96779824"
3,3,2,2,1,"96829926"
4,4,2,1,1,"96909541"
4,4,5,4,5,"96929780"
3,3,6,6,5,"96929865"
5,6,6,6,6,"96989820"
3,3,3,3,2,"97109795"
3,3,2,2,3,"97179990"
3,3,2,2,2,"97279814"
2,2,2,2,1,"97309726"
1,1,1,1,1,"97309834"
2,3,3,3,3,"97639840"
3,3,2,2,2,"97729819"
2,1,1,1,1,"97759939"
2,2,2,1,2,"97779992"
2,3,3,3,5,"97809684"
2,1,1,1,1,"97829996"
4,4,3,3,3,"97889787"
6,5,4,5,5,"97909841"
3,3,3,3,3,"97939915"
6,7,6,8,3,"97979605"
4,4,4,4,4,"97999798"
9,8,7,7,8,"98009919"
3,3,4,3,5,"98099763"
4,5,2,4,4,"98199541"
4,4,4,3,5,"98229688"
5,6,5,6,5,"98349945"
6,8,6,5,6,"98419981"
7,6,5,7,7,"98459704"
1,2,2,2,2,"98569581"
2,2,2,3,2,"98589856"
1,1,1,1,1,"98619777"
2,14,2,3,4,"98629946"
3,2,2,2,2,"98629985"
6,7,9,7,7,"98659904"
4,4,4,4,7,"98709618"
3,3,3,4,4,"98729975"
3,2,2,3,2,"98829990"
7,7,7,6,5,"98899775"
2,2,3,2,3,"98929872"
3,2,1,1,1,"98939819"
4,5,4,2,3,"98989825"
4,3,4,4,4,"98999735"
6,6,6,6,6,"99069931"
5,6,5,6,6,"99099906"
3,3,4,3,4,"99119952"
1,2,3,2,2,"99149919"
5,5,7,5,2,"99159943"
3,5,3,4,9,"99189821"
2,2,2,2,2,"99209987"
2,2,2,2,2,"99249677"
3,3,3,3,3,"99259910"
1,1,1,2,1,"99309885"
3,4,4,4,4,"99369897"
5,4,5,4,5,"99409816"
3,4,3,3,4,"99449893"
2,2,2,2,13,"99519741"
6,5,6,6,7,"99519944"
2,2,1,2,2,"99579878"
1,2,1,1,1,"99649638"
3,2,3,3,3,"99699989"
4,2,3,3,3,"99809929"
2,2,2,2,2,"99869816"
2,2,2,2,2,"99869920"
5,5,6,4,4,"99989987"
